Common Name,Species,Year,Region,Latitude,Longitude,Depth
Black sea bass,Centropristis striata,2005,Southeast US Summer,33.722971424252,-78.3719097494345,8.02650105337275
Black sea bass,Centropristis striata,2006,Northeast US Spring,38.4340579050948,-73.692834431464,84.3268179645106
Black sea bass,Centropristis striata,2006,Southeast US Fall,33.574370138663,-78.7877359570952,8.53227624459782
Black sea bass,Centropristis striata,2006,Southeast US Spring,33.6310771675182,-78.6125113670066,8.19519831884367
Black sea bass,Centropristis striata,2006,Southeast US Summer,33.8975992151811,-78.1192476830867,8.39053863365602
Black sea bass,Centropristis striata,2007,Northeast US Spring,39.1807119596284,-72.9584748649699,88.2099429641953
Black sea bass,Centropristis striata,2007,Southeast US Fall,34.3594025786671,-77.2746684370735,8.83121200034139
Black sea bass,Centropristis striata,2007,Southeast US Spring,33.4514239722083,-78.9208254783715,8.12592651367693
Black sea bass,Centropristis striata,2007,Southeast US Summer,34.8035782899801,-76.3728403959498,8.36877349222663
Black sea bass,Centropristis striata,2008,Northeast US Spring,39.0952762271742,-73.0907174704939,72.7183486709728
Black sea bass,Centropristis striata,2008,Southeast US Fall,33.8204480731368,-78.4604839441727,8.76786515823952
Black sea bass,Centropristis striata,2008,Southeast US Spring,33.7427019625513,-78.3464434117424,8.35324020116114
Black sea bass,Centropristis striata,2008,Southeast US Summer,34.7747996349308,-76.4971931301592,8.44538303127231
Black sea bass,Centropristis striata,2009,Northeast US Spring,38.9708956507355,-73.1763333472482,76.7806741541685
Black sea bass,Centropristis striata,2009,Southeast US Fall,32.8630120459147,-79.4084927368133,8.44424955656902
Black sea bass,Centropristis striata,2009,Southeast US Spring,33.4603023731433,-78.805138626167,8.32758364100129
Black sea bass,Centropristis striata,2009,Southeast US Summer,33.9124074727602,-78.0814372253838,8.24697623854036
Black sea bass,Centropristis striata,2010,Northeast US Spring,38.7019542047566,-73.1151086204801,114.904760000062
Black sea bass,Centropristis striata,2010,Southeast US Fall,33.5870184974982,-78.6783477994193,8.55374249643643
Black sea bass,Centropristis striata,2010,Southeast US Spring,33.6994507412736,-78.7275276603447,8.29579205192815
Black sea bass,Centropristis striata,2010,Southeast US Summer,33.745187259961,-78.5420446324746,8.36756264759205
Black sea bass,Centropristis striata,2011,Northeast US Spring,38.8033060134845,-73.084920123233,114.366898201646
Black sea bass,Centropristis striata,2011,Southeast US Fall,33.5211755813949,-78.580077186473,8.56007845740045
Black sea bass,Centropristis striata,2011,Southeast US Spring,31.8559115042473,-79.7369861216149,8.1297096153551
Black sea bass,Centropristis striata,2011,Southeast US Summer,33.8966884804965,-77.2840725469965,8.38689884542464
Black sea bass,Centropristis striata,2012,Northeast US Spring,39.1420560147271,-73.0547477192642,82.3016492070632
Black sea bass,Centropristis striata,2012,Southeast US Fall,33.6038612490422,-78.6408747843431,8.74198852581765
Black sea bass,Centropristis striata,2012,Southeast US Spring,33.2690379537896,-78.6150105125737,8.22961889082025
Black sea bass,Centropristis striata,2012,Southeast US Summer,33.8857272578762,-78.1947083459282,8.46055763030105
Black sea bass,Centropristis striata,2013,Northeast US Spring,39.009421507317,-72.9489999163197,82.0591913771971
Black sea bass,Centropristis striata,2013,Southeast US Fall,33.7579296533538,-77.9848916682657,8.58374817772749
Black sea bass,Centropristis striata,2013,Southeast US Spring,32.2070144849471,-79.3771695751681,8.32085975665647
Black sea bass,Centropristis striata,2013,Southeast US Summer,33.8509536348305,-77.6212970653405,8.23968103548147
Black sea bass,Centropristis striata,2014,Southeast US Fall,32.9977316874617,-78.9425562010681,8.63245573131597
Black sea bass,Centropristis striata,2014,Southeast US Spring,33.8446151943091,-78.4476839308161,8.3505937873923
Black sea bass,Centropristis striata,2014,Southeast US Summer,34.2910818482929,-77.4819479898598,8.42856035691117
Black sea bass,Centropristis striata,2015,Northeast US Spring,39.4938496217103,-72.7632133916474,74.4421141451906
Black sea bass,Centropristis striata,2015,Southeast US Fall,32.9996584400445,-79.0830813194751,8.72527121280198
Black sea bass,Centropristis striata,2015,Southeast US Spring,33.9570341532175,-78.0244933768409,8.1895914405181
Black sea bass,Centropristis striata,2015,Southeast US Summer,33.7900100765392,-78.3225027954849,8.44473587279794
Black sea bass,Centropristis striata,2016,Northeast US Spring,40.2865296333728,-72.020540590785,57.5871489407726
Black sea bass,Centropristis striata,2016,Southeast US Fall,33.6920423848612,-77.9741008768619,8.78795466656467
Black sea bass,Centropristis striata,2016,Southeast US Spring,33.6711883087381,-78.3709140349178,8.33171072558445
Black sea bass,Centropristis striata,2016,Southeast US Summer,34.4335035100072,-77.4562840441716,8.62704508033157
Black sea bass,Centropristis striata,2018,Northeast US Spring,38.6686422160283,-73.2979170414268,100.316484870529
Black sea bass,Centropristis striata,2018,Southeast US Spring,34.3703461420356,-77.5666130720016,8.48316481805289
Black sea bass,Centropristis striata,2018,Southeast US Summer,34.6276296205874,-76.7626760666889,8.46306767535476
Black sea bass,Centropristis striata,2019,Northeast US Spring,39.5008122657175,-72.7319041231356,86.3606686056947
Black sea bass,Centropristis striata,2019,Southeast US Spring,34.4404314364201,-77.4476678467021,8.57450569388528
Black sea bass,Centropristis striata,2019,Southeast US Summer,34.0089473567271,-77.96101718937,8.48706049112373
Black sea bass,Centropristis striata,2017,Southeast US Fall,33.7747504151114,-78.6099050236124,8.84590961606514
Black sea bass,Centropristis striata,2017,Southeast US Spring,33.4247262031586,-78.9122624277858,8.10022507345009
Black sea bass,Centropristis striata,2017,Southeast US Summer,34.0440514326623,-77.5988335672845,8.45039872589637
Rainbow star,Orthasterias koehleri,2005,West Coast Annual,43.558141763268,-124.010326427491,171.9071344655
Rainbow star,Orthasterias koehleri,2007,West Coast Annual,35.995887046148,-120.630392850579,87.6070827436132
Rainbow star,Orthasterias koehleri,2009,West Coast Annual,46.5300732262882,-124.825154553808,116.283420944168
Rainbow star,Orthasterias koehleri,2011,West Coast Annual,45.5203653644861,-124.697234371542,137.669131282428
Rainbow star,Orthasterias koehleri,2013,West Coast Annual,46.6579191103986,-124.990641807799,141.565691893086
Rainbow star,Orthasterias koehleri,2015,West Coast Annual,48.2028670460382,-125.214874692758,183.512531755072
Rainbow star,Orthasterias koehleri,2017,West Coast Annual,44.1029671729626,-124.674817966609,223.790702557353
Banded drum,Larimus fasciatus,1983,Northeast US Fall,35.549450840708,-75.3115038230088,26.716814159292
Banded drum,Larimus fasciatus,1985,Northeast US Fall,36.010049128726,-75.1869742428864,34.6465165222936
Banded drum,Larimus fasciatus,1986,Northeast US Fall,35.549450840708,-75.3115038230088,26.716814159292
Banded drum,Larimus fasciatus,1989,Southeast US Fall,32.8836190936161,-78.3633443316388,8.64904739450432
Banded drum,Larimus fasciatus,1989,Southeast US Spring,30.8490505270887,-80.9609614287788,8.16302941107906
Banded drum,Larimus fasciatus,1989,Southeast US Summer,32.0219871907855,-79.2058863312629,7.97856419649554
Banded drum,Larimus fasciatus,1990,Southeast US Fall,32.8402055116502,-79.2748745511755,8.24951542341632
Banded drum,Larimus fasciatus,1990,Southeast US Spring,29.9186466179222,-81.1453147002902,8.2437029967049
Banded drum,Larimus fasciatus,1990,Southeast US Summer,31.7743740211338,-79.899797527769,8.08074365355135
Banded drum,Larimus fasciatus,1991,Southeast US Fall,33.2470008151574,-78.9471485228164,8.65440165623822
Banded drum,Larimus fasciatus,1991,Southeast US Spring,30.5108964007674,-80.6915857318065,7.75369973412857
Banded drum,Larimus fasciatus,1991,Southeast US Summer,31.6433317475891,-79.9502940911304,8.12239357858882
Banded drum,Larimus fasciatus,1992,Southeast US Fall,31.8930406324678,-80.1084797248177,8.11242244245045
Banded drum,Larimus fasciatus,1992,Southeast US Spring,29.9711966024997,-81.1453861633124,7.98360070632375
Banded drum,Larimus fasciatus,1992,Southeast US Summer,32.1575436850295,-80.1305336423512,8.06219976894547
Banded drum,Larimus fasciatus,1993,Southeast US Fall,34.2478651789025,-77.031784744956,8.64865123280216
Banded drum,Larimus fasciatus,1993,Southeast US Spring,30.8216574365122,-81.1823348232202,8.01216485813456
Banded drum,Larimus fasciatus,1993,Southeast US Summer,31.5543081866562,-80.4147905400364,8.16112258189739
Banded drum,Larimus fasciatus,1994,Southeast US Fall,33.3615785735038,-78.6360632902781,8.51730414254406
Banded drum,Larimus fasciatus,1994,Southeast US Spring,31.6808195649539,-79.8461914463151,8.14566566063085
Banded drum,Larimus fasciatus,1994,Southeast US Summer,32.2332480981419,-79.9546198980907,7.78384284044597
Banded drum,Larimus fasciatus,1995,Northeast US Fall,35.549450840708,-75.3115038230088,26.716814159292
Banded drum,Larimus fasciatus,1995,Southeast US Fall,31.4676852174566,-79.8477132141917,8.38896271036625
Banded drum,Larimus fasciatus,1995,Southeast US Spring,30.984630963426,-81.0514630673431,7.95429826110788
Banded drum,Larimus fasciatus,1995,Southeast US Summer,31.0990984100845,-80.5302006307027,8.40541086787915
Banded drum,Larimus fasciatus,1996,Northeast US Fall,35.549450840708,-75.3115038230088,26.716814159292
Banded drum,Larimus fasciatus,1996,Southeast US Fall,31.6144817354308,-80.1249758751941,8.15959334392119
Banded drum,Larimus fasciatus,1996,Southeast US Spring,30.0339881494857,-81.2859566699514,8.56124903403517
Banded drum,Larimus fasciatus,1996,Southeast US Summer,32.378371820046,-79.2838531188539,8.04800309072037
Banded drum,Larimus fasciatus,1997,Northeast US Fall,36.4795010148275,-75.5864292240731,21.5019889599579
Banded drum,Larimus fasciatus,1997,Southeast US Fall,31.9693902408838,-80.3335135876357,8.14172812814818
Banded drum,Larimus fasciatus,1997,Southeast US Spring,30.2781375072101,-81.2448607798071,8.58818218803284
Banded drum,Larimus fasciatus,1997,Southeast US Summer,31.5951541122164,-79.9683631233803,8.02967929018616
Banded drum,Larimus fasciatus,1998,Northeast US Fall,35.549450840708,-75.3115038230088,26.716814159292
Banded drum,Larimus fasciatus,1998,Southeast US Fall,32.9365859027079,-79.426897400267,8.24321470507708
Banded drum,Larimus fasciatus,1998,Southeast US Spring,32.318050021345,-80.1997316029655,7.82553812103885
Banded drum,Larimus fasciatus,1998,Southeast US Summer,31.5865542665126,-80.0080913211873,8.14785171794985
Banded drum,Larimus fasciatus,1999,Northeast US Fall,35.6979644331268,-75.3678943711546,26.0741213053652
Banded drum,Larimus fasciatus,1999,Southeast US Fall,33.1626950383689,-78.7618545684961,8.15869648073098
Banded drum,Larimus fasciatus,1999,Southeast US Spring,30.7474781546421,-80.5614103656853,7.7559290210421
Banded drum,Larimus fasciatus,1999,Southeast US Summer,32.2107924494857,-79.5841963894103,7.91452030277421
Banded drum,Larimus fasciatus,2000,Northeast US Fall,36.1383247891567,-75.5350990118461,24.1684610263055
Banded drum,Larimus fasciatus,2000,Southeast US Fall,34.3053137988647,-77.0446038110362,8.73148319674031
Banded drum,Larimus fasciatus,2000,Southeast US Spring,32.3132923426915,-79.5225434947464,8.40631272740575
Banded drum,Larimus fasciatus,2000,Southeast US Summer,31.7379600364927,-79.9796733046132,8.4766850158853
Banded drum,Larimus fasciatus,2001,Southeast US Fall,30.8497201921177,-80.2023723844803,8.18561713960797
Banded drum,Larimus fasciatus,2001,Southeast US Spring,31.2382205597336,-80.6665072793362,7.95153107711918
Banded drum,Larimus fasciatus,2001,Southeast US Summer,31.8977803721951,-79.838646709256,8.30528403572819
Banded drum,Larimus fasciatus,2002,Northeast US Fall,36.169485394958,-75.5469306806723,24.0336134453782
Banded drum,Larimus fasciatus,2002,Southeast US Fall,32.8093721888397,-79.4648362254531,8.36298604743634
Banded drum,Larimus fasciatus,2002,Southeast US Spring,31.2380186081987,-80.4392341989018,7.94520138998277
Banded drum,Larimus fasciatus,2002,Southeast US Summer,32.0476852784951,-79.6427619124377,8.2570306281991
Banded drum,Larimus fasciatus,2003,Northeast US Fall,36.0128299926556,-75.4874486907618,24.711539997076
Banded drum,Larimus fasciatus,2003,Southeast US Fall,32.58340070198,-79.28890249455,8.46208822637795
Banded drum,Larimus fasciatus,2003,Southeast US Spring,31.9315499072632,-80.730871659238,8.64510549122958
Banded drum,Larimus fasciatus,2003,Southeast US Summer,31.1749026355465,-80.4714539301356,8.35673471221651
Banded drum,Larimus fasciatus,2004,Northeast US Fall,35.906711037102,-75.4471553682796,25.1707699792592
Banded drum,Larimus fasciatus,2004,Southeast US Fall,33.9214930570111,-77.7223679270128,8.5097746138438
Banded drum,Larimus fasciatus,2004,Southeast US Spring,30.2144048261733,-80.9824401767511,8.08914478877038
Banded drum,Larimus fasciatus,2004,Southeast US Summer,33.4589469471562,-78.3618869475462,8.18616663747203
Banded drum,Larimus fasciatus,2005,Northeast US Fall,35.5943569946732,-75.3265508383354,26.4919943481473
Banded drum,Larimus fasciatus,2005,Southeast US Fall,32.2690498137312,-80.3568863518399,8.08069742422805
Banded drum,Larimus fasciatus,2005,Southeast US Spring,32.3858303520427,-79.1609948833337,8.2190379625722
Banded drum,Larimus fasciatus,2005,Southeast US Summer,32.8622855446796,-79.2288126562097,8.00498021805179
Banded drum,Larimus fasciatus,2006,Northeast US Fall,36.8619520879958,-75.2438034773849,30.8637498618129
Banded drum,Larimus fasciatus,2006,Southeast US Fall,33.6929823007806,-78.1286568362085,8.498428840803
Banded drum,Larimus fasciatus,2006,Southeast US Spring,32.0517073785012,-79.9413938494109,7.79885789261684
Banded drum,Larimus fasciatus,2006,Southeast US Summer,32.6811141302484,-79.2973953008945,7.78285623342755
Banded drum,Larimus fasciatus,2007,Northeast US Fall,36.4037567824596,-75.5073496664077,22.7243158689983
Banded drum,Larimus fasciatus,2007,Southeast US Fall,32.8131309139973,-79.2284831798597,8.49803119038033
Banded drum,Larimus fasciatus,2007,Southeast US Spring,33.8897112103645,-77.9845127807279,8.34346506072398
Banded drum,Larimus fasciatus,2007,Southeast US Summer,33.0069612168063,-79.0657563853891,8.06912447929316
Banded drum,Larimus fasciatus,2008,Northeast US Fall,36.1064806128802,-75.2501013212176,33.0141494827837
Banded drum,Larimus fasciatus,2008,Southeast US Fall,34.128309894525,-77.4817483084304,8.7011836840293
Banded drum,Larimus fasciatus,2008,Southeast US Spring,33.1099158049795,-79.1940671221083,7.54777157680378
Banded drum,Larimus fasciatus,2008,Southeast US Summer,31.7011594257492,-80.4312705428986,7.66806299171317
Banded drum,Larimus fasciatus,2009,Northeast US Fall,35.9475758955162,-75.316135574177,29.7262635495491
Banded drum,Larimus fasciatus,2009,Southeast US Fall,31.5781207501757,-80.4499129642339,8.47358843975185
Banded drum,Larimus fasciatus,2009,Southeast US Spring,32.7791882879727,-79.2380176103212,8.20114971262919
Banded drum,Larimus fasciatus,2009,Southeast US Summer,32.9075420747158,-79.1429002999387,8.12434501933744
Banded drum,Larimus fasciatus,2010,Northeast US Fall,36.0996073696065,-75.5019304040726,24.0767078382708
Banded drum,Larimus fasciatus,2010,Southeast US Fall,31.9768288478646,-80.2342989735834,8.22093769680171
Banded drum,Larimus fasciatus,2010,Southeast US Spring,31.952745512079,-80.516101043025,8.01074118044001
Banded drum,Larimus fasciatus,2010,Southeast US Summer,32.6759189327052,-79.6830912618261,8.15497551244611
Banded drum,Larimus fasciatus,2011,Northeast US Fall,36.0420132530866,-75.4525110412051,24.7421888672605
Banded drum,Larimus fasciatus,2011,Southeast US Fall,31.107629247306,-79.7373490410776,8.42461474696245
Banded drum,Larimus fasciatus,2011,Southeast US Spring,32.9473062807231,-79.3485259989832,7.99752387367989
Banded drum,Larimus fasciatus,2011,Southeast US Summer,32.00998056543,-80.0623102101974,8.03987780830823
Banded drum,Larimus fasciatus,2012,Northeast US Fall,36.6072575891188,-75.2797157127634,29.0158692545254
Banded drum,Larimus fasciatus,2012,Southeast US Fall,33.1294231236922,-78.4093068506013,8.62905493231201
Banded drum,Larimus fasciatus,2012,Southeast US Spring,31.7182502707799,-80.8051784013807,7.9297237741286
Banded drum,Larimus fasciatus,2012,Southeast US Summer,33.1986050214151,-78.9257823929922,7.94903369806081
Banded drum,Larimus fasciatus,2013,Northeast US Fall,35.549450840708,-75.3115038230088,26.716814159292
Banded drum,Larimus fasciatus,2013,Southeast US Fall,32.1832620656056,-79.5862262537103,8.43315137004336
Banded drum,Larimus fasciatus,2013,Southeast US Spring,32.2063122642597,-79.970846085838,7.59080451239273
Banded drum,Larimus fasciatus,2013,Southeast US Summer,32.9269755633907,-78.8958785444454,8.29415695822249
Banded drum,Larimus fasciatus,2014,Northeast US Fall,36.2678082932954,-75.5208523065292,23.8557653808371
Banded drum,Larimus fasciatus,2014,Southeast US Fall,32.9053194584273,-79.2339200199137,8.50214394144712
Banded drum,Larimus fasciatus,2014,Southeast US Spring,33.7552147487901,-78.0112531808295,8.06236220930063
Banded drum,Larimus fasciatus,2014,Southeast US Summer,32.9036727778793,-79.1608250662708,8.12956926967412
Banded drum,Larimus fasciatus,2015,Northeast US Fall,36.0530707068044,-75.3225974065866,27.6787362364307
Banded drum,Larimus fasciatus,2015,Southeast US Fall,32.8895487550715,-78.7850221246106,8.4564679518731
Banded drum,Larimus fasciatus,2015,Southeast US Spring,33.159084060579,-78.8867123547897,8.16848128458664
Banded drum,Larimus fasciatus,2015,Southeast US Summer,32.9478008269581,-78.9751559228521,8.15992275098468
Banded drum,Larimus fasciatus,2016,Northeast US Fall,36.3906942972404,-75.4181914569867,25.700544982072
Banded drum,Larimus fasciatus,2016,Southeast US Fall,33.9040511182,-77.8363425746555,8.56539271340244
Banded drum,Larimus fasciatus,2016,Southeast US Spring,32.7355131540739,-79.4949840345124,8.1018757772554
Banded drum,Larimus fasciatus,2016,Southeast US Summer,32.3292463273186,-79.7002898456746,8.34698975919746
Banded drum,Larimus fasciatus,2017,Southeast US Fall,33.4434373384704,-78.1796276069992,8.60608517806829
Banded drum,Larimus fasciatus,2017,Southeast US Spring,31.6071617634959,-80.743614698971,7.97215859139995
Banded drum,Larimus fasciatus,2017,Southeast US Summer,32.7300529262532,-79.5588358149439,8.04641731467096
Banded drum,Larimus fasciatus,2018,Northeast US Fall,37.8710829708231,-74.7001505524058,34.6750919838577
Banded drum,Larimus fasciatus,2018,Southeast US Spring,32.5211352669113,-79.2216663448225,7.97237477358067
Banded drum,Larimus fasciatus,2018,Southeast US Summer,32.6749883373473,-79.3326356395761,8.15678036571668
Banded drum,Larimus fasciatus,2019,Northeast US Fall,36.1772120681227,-75.3634759716931,25.3433973473779
Banded drum,Larimus fasciatus,2019,Southeast US Spring,32.045709289156,-80.3069534429279,8.04466697194928
Banded drum,Larimus fasciatus,2019,Southeast US Summer,32.4349771746132,-79.5121471176698,8.18519520739266
Guachanche barracuda,Sphyraena guachancho,1989,Southeast US Fall,30.0468851158922,-80.8088455045917,8.04246833276392
Guachanche barracuda,Sphyraena guachancho,1989,Southeast US Spring,29.7276653010839,-81.1539672805871,8.19106097435901
Guachanche barracuda,Sphyraena guachancho,1989,Southeast US Summer,30.7619333368357,-80.811141719078,8.50922548862705
Guachanche barracuda,Sphyraena guachancho,1990,Southeast US Fall,33.081552520224,-79.0999063787538,8.37334495944549
Guachanche barracuda,Sphyraena guachancho,1990,Southeast US Spring,29.555365817832,-81.10757135749,8.20080410647723
Guachanche barracuda,Sphyraena guachancho,1990,Southeast US Summer,30.9912032919646,-80.3453576098053,7.94914115903589
Guachanche barracuda,Sphyraena guachancho,1991,Southeast US Fall,33.8107610468196,-78.1805969944328,8.77383007217033
Guachanche barracuda,Sphyraena guachancho,1991,Southeast US Spring,32.6021168070171,-79.7128415109482,8.0225918575632
Guachanche barracuda,Sphyraena guachancho,1991,Southeast US Summer,31.0943376961893,-80.802675617944,8.11173886734325
Guachanche barracuda,Sphyraena guachancho,1992,Southeast US Fall,30.2164075339564,-80.553894431466,8.06412114911781
Guachanche barracuda,Sphyraena guachancho,1992,Southeast US Spring,29.1461507630696,-80.9374201167452,8.15231733617399
Guachanche barracuda,Sphyraena guachancho,1992,Southeast US Summer,30.6606425024963,-81.0130816039392,8.10405102379368
Guachanche barracuda,Sphyraena guachancho,1993,Southeast US Fall,32.7643145014363,-78.6465086670712,8.71370833393397
Guachanche barracuda,Sphyraena guachancho,1993,Southeast US Spring,29.0046241002312,-80.8372264247415,7.85081573725068
Guachanche barracuda,Sphyraena guachancho,1993,Southeast US Summer,30.9538103553164,-81.0222298956255,7.59906981302607
Guachanche barracuda,Sphyraena guachancho,1994,Southeast US Fall,32.0476604015618,-80.2303527770629,8.29130524145275
Guachanche barracuda,Sphyraena guachancho,1994,Southeast US Spring,29.2547564277009,-80.835724826812,8.15214090704543
Guachanche barracuda,Sphyraena guachancho,1994,Southeast US Summer,31.6955765691611,-80.8923825057899,7.91498229125065
Guachanche barracuda,Sphyraena guachancho,1995,Southeast US Fall,33.5354492664468,-78.1540070518041,8.51779234449814
Guachanche barracuda,Sphyraena guachancho,1995,Southeast US Spring,30.4817780073566,-81.1392923944629,8.39946641711421
Guachanche barracuda,Sphyraena guachancho,1995,Southeast US Summer,29.7764443844612,-80.8524262562922,7.99075606463178
Guachanche barracuda,Sphyraena guachancho,1996,Southeast US Fall,33.4884331250539,-78.3784966281881,8.65675754073811
Guachanche barracuda,Sphyraena guachancho,1996,Southeast US Spring,29.939647306355,-81.1012632952792,7.98370941519834
Guachanche barracuda,Sphyraena guachancho,1996,Southeast US Summer,30.1813052597892,-81.1528951814031,8.50865766733043
Guachanche barracuda,Sphyraena guachancho,1997,Southeast US Fall,30.3240422068816,-81.2344418016135,9.14570111724313
Guachanche barracuda,Sphyraena guachancho,1997,Southeast US Spring,30.0989796559319,-81.3285207491427,8.52830170111285
Guachanche barracuda,Sphyraena guachancho,1997,Southeast US Summer,32.3659626220285,-79.3191584578242,8.09743829474358
Guachanche barracuda,Sphyraena guachancho,1998,Southeast US Fall,33.2650299288207,-78.4942026437627,8.45207694643068
Guachanche barracuda,Sphyraena guachancho,1998,Southeast US Spring,31.9809914904066,-80.6652436149626,7.88605081003088
Guachanche barracuda,Sphyraena guachancho,1998,Southeast US Summer,31.2741295073635,-80.5011119677032,7.93252955307658
Guachanche barracuda,Sphyraena guachancho,1999,Southeast US Fall,33.4141878225081,-78.3664471287937,8.27685377787508
Guachanche barracuda,Sphyraena guachancho,1999,Southeast US Spring,29.740931698067,-80.9728105838884,7.90145508171277
Guachanche barracuda,Sphyraena guachancho,1999,Southeast US Summer,32.1059134746735,-79.7892139702299,7.89351680043401
Guachanche barracuda,Sphyraena guachancho,2000,Southeast US Fall,33.0670970835156,-79.0955844851966,8.57166048433282
Guachanche barracuda,Sphyraena guachancho,2000,Southeast US Spring,30.2158017102953,-80.6713892934611,7.63230796328511
Guachanche barracuda,Sphyraena guachancho,2000,Southeast US Summer,31.8785833168855,-79.996559543398,8.376508877557
Guachanche barracuda,Sphyraena guachancho,2001,Southeast US Fall,31.104045753286,-80.1633187425497,8.29115967203787
Guachanche barracuda,Sphyraena guachancho,2001,Southeast US Spring,28.8788620843833,-80.7823829333923,7.79800846413167
Guachanche barracuda,Sphyraena guachancho,2001,Southeast US Summer,29.740348424044,-80.8824562228121,7.48628155582514
Guachanche barracuda,Sphyraena guachancho,2002,Southeast US Fall,32.178408338822,-79.4006303710349,8.55157879666862
Guachanche barracuda,Sphyraena guachancho,2002,Southeast US Spring,29.562834112193,-80.9109320674885,8.15436804846932
Guachanche barracuda,Sphyraena guachancho,2002,Southeast US Summer,30.7328481199442,-81.064751695862,7.89292799209221
Guachanche barracuda,Sphyraena guachancho,2003,Southeast US Fall,32.3436265306942,-79.4046598290086,8.72219458117697
Guachanche barracuda,Sphyraena guachancho,2003,Southeast US Spring,29.0557340893557,-80.8932456749542,8.1593232939904
Guachanche barracuda,Sphyraena guachancho,2003,Southeast US Summer,30.3029857736485,-81.2579128843165,8.6781268353605
Guachanche barracuda,Sphyraena guachancho,2004,Southeast US Fall,32.9671189539138,-79.1422905190806,8.42831325928157
Guachanche barracuda,Sphyraena guachancho,2004,Southeast US Spring,28.8803641426421,-80.78304582718,7.78793897492181
Guachanche barracuda,Sphyraena guachancho,2004,Southeast US Summer,29.1350424409288,-80.8283969309514,8.1356310280132
Guachanche barracuda,Sphyraena guachancho,2005,Southeast US Fall,31.3773538822281,-80.6180849768386,8.53005732429449
Guachanche barracuda,Sphyraena guachancho,2005,Southeast US Spring,29.3763137254902,-81.0707843137255,7.48039215686275
Guachanche barracuda,Sphyraena guachancho,2005,Southeast US Summer,29.1982457073804,-80.9142821186665,7.93779655083232
Guachanche barracuda,Sphyraena guachancho,2006,Southeast US Fall,33.9388609317362,-77.7368889261352,8.81618688162526
Guachanche barracuda,Sphyraena guachancho,2006,Southeast US Spring,29.7284498728323,-81.1888620609308,7.93597188508791
Guachanche barracuda,Sphyraena guachancho,2006,Southeast US Summer,29.7833188912581,-81.1736524288348,8.4298686919582
Guachanche barracuda,Sphyraena guachancho,2007,Southeast US Fall,29.3189689106754,-80.8142951362423,8.43091107058527
Guachanche barracuda,Sphyraena guachancho,2007,Southeast US Spring,29.5759985608126,-81.0137319048077,7.50206428981909
Guachanche barracuda,Sphyraena guachancho,2007,Southeast US Summer,30.2100170440096,-80.2479809841608,8.14642370391869
Guachanche barracuda,Sphyraena guachancho,2008,Southeast US Fall,31.0851079320972,-80.7222059273646,8.45348610942371
Guachanche barracuda,Sphyraena guachancho,2008,Southeast US Spring,29.0302921348315,-80.8818651685393,8.21348314606742
Guachanche barracuda,Sphyraena guachancho,2008,Southeast US Summer,30.9462210482624,-79.8271707761003,8.06505296134196
Guachanche barracuda,Sphyraena guachancho,2009,Southeast US Fall,31.7988463008003,-79.8826427235787,8.60084742606294
Guachanche barracuda,Sphyraena guachancho,2009,Southeast US Spring,29.4863032690844,-81.0717527447712,7.94181945789953
Guachanche barracuda,Sphyraena guachancho,2009,Southeast US Summer,31.2977348625867,-81.1821595668809,7.66541465426216
Guachanche barracuda,Sphyraena guachancho,2010,Southeast US Fall,31.5349164186102,-79.5208257195654,8.51091874638231
Guachanche barracuda,Sphyraena guachancho,2010,Southeast US Spring,28.9761826706471,-80.8042745083211,7.77334299398269
Guachanche barracuda,Sphyraena guachancho,2010,Southeast US Summer,34.8373896201822,-76.4182076942601,7.79252950366571
Guachanche barracuda,Sphyraena guachancho,2011,Southeast US Fall,30.72937407717,-80.0600012335071,8.41230371718548
Guachanche barracuda,Sphyraena guachancho,2011,Southeast US Summer,28.8607362637363,-80.7706263736264,7.89010989010989
Guachanche barracuda,Sphyraena guachancho,2012,Southeast US Fall,29.7948807154568,-81.0122353852586,8.36104308731039
Guachanche barracuda,Sphyraena guachancho,2012,Southeast US Spring,29.352399965363,-80.9841379143579,7.84069359826518
Guachanche barracuda,Sphyraena guachancho,2012,Southeast US Summer,29.0985899998591,-80.8205590317321,8.16689553252383
Guachanche barracuda,Sphyraena guachancho,2013,Southeast US Fall,29.8334539024538,-80.6642687736851,8.45898155141327
Guachanche barracuda,Sphyraena guachancho,2013,Southeast US Spring,29.2703261595355,-81.0102961954465,7.5900803293351
Guachanche barracuda,Sphyraena guachancho,2013,Southeast US Summer,29.0846853244607,-80.835299023752,8.16881304529281
Guachanche barracuda,Sphyraena guachancho,2014,Southeast US Fall,32.1030143284486,-79.0981411491075,8.3209683209607
Guachanche barracuda,Sphyraena guachancho,2014,Southeast US Spring,29.0302921348315,-80.8818651685393,8.21348314606742
Guachanche barracuda,Sphyraena guachancho,2014,Southeast US Summer,34.0642799916336,-77.456464457212,8.54216223413201
Guachanche barracuda,Sphyraena guachancho,2015,Southeast US Fall,30.8841851430865,-80.4699093147961,8.62221429997468
Guachanche barracuda,Sphyraena guachancho,2015,Southeast US Spring,28.8696477272727,-80.7763295454545,7.77272727272727
Guachanche barracuda,Sphyraena guachancho,2015,Southeast US Summer,30.8396822885119,-80.6613587417436,8.62889513540977
Guachanche barracuda,Sphyraena guachancho,2016,Southeast US Fall,31.8613856398355,-79.3768518034026,8.5379744071518
